data,valor,percentatge,codiEstacio,codiVariable
2013-02-01Z,0.0,100,CC,1300
2013-02-02Z,0.6,100,CC,1300
2013-02-03Z,0.0,100,CC,1300
2013-02-04Z,0.0,100,CC,1300
2013-02-05Z,0.0,100,CC,1300
2013-02-06Z,0.0,100,CC,1300
2013-02-07Z,0.0,100,CC,1300
2013-02-08Z,0.0,100,CC,1300
2013-02-09Z,0.0,100,CC,1300
2013-02-10Z,0.2,100,CC,1300
2013-02-11Z,0.1,100,CC,1300
2013-02-12Z,0.0,100,CC,1300
2013-02-13Z,0.0,100,CC,1300
2013-02-14Z,0.0,100,CC,1300
2013-02-15Z,0.0,100,CC,1300
2013-02-16Z,0.0,100,CC,1300
2013-02-17Z,0.3,100,CC,1300
2013-02-18Z,0.0,100,CC,1300
2013-02-19Z,0.0,100,CC,1300
2013-02-20Z,0.0,100,CC,1300
2013-02-21Z,0.0,100,CC,1300
2013-02-22Z,3.9,100,CC,1300
2013-02-23Z,1.6,100,CC,1300
2013-02-24Z,0.0,100,CC,1300
2013-02-25Z,0.0,100,CC,1300
2013-02-26Z,0.0,100,CC,1300
2013-02-27Z,0.0,100,CC,1300
2013-02-28Z,2.5,100,CC,1300
2013-02-01Z,0.0,100,CD,1300
2013-02-02Z,4.5,100,CD,1300
2013-02-03Z,0.1,100,CD,1300
2013-02-04Z,0.0,100,CD,1300
2013-02-05Z,0.0,100,CD,1300
2013-02-06Z,2.6,100,CD,1300
2013-02-07Z,3.3,100,CD,1300
2013-02-08Z,0.0,100,CD,1300
2013-02-09Z,0.0,100,CD,1300
2013-02-10Z,4.9,100,CD,1300
2013-02-11Z,0.0,100,CD,1300
2013-02-12Z,2.2,100,CD,1300
2013-02-13Z,0.0,100,CD,1300
2013-02-14Z,0.0,100,CD,1300
2013-02-15Z,0.0,100,CD,1300
2013-02-16Z,0.0,100,CD,1300
2013-02-17Z,0.0,100,CD,1300
2013-02-18Z,0.0,100,CD,1300
2013-02-19Z,0.0,100,CD,1300
2013-02-20Z,0.0,100,CD,1300
2013-02-21Z,0.0,100,CD,1300
2013-02-22Z,0.0,100,CD,1300
2013-02-23Z,0.0,100,CD,1300
2013-02-24Z,0.0,100,CD,1300
2013-02-25Z,0.0,100,CD,1300
2013-02-26Z,0.0,100,CD,1300
2013-02-27Z,0.0,100,CD,1300
2013-02-28Z,0.0,100,CD,1300
2013-02-01Z,0.0,100,CE,1300
2013-02-02Z,0.0,100,CE,1300
2013-02-03Z,0.0,100,CE,1300
2013-02-04Z,0.0,100,CE,1300
2013-02-05Z,0.0,100,CE,1300
2013-02-06Z,0.0,100,CE,1300
2013-02-07Z,0.0,100,CE,1300
2013-02-08Z,0.0,100,CE,1300
2013-02-09Z,0.0,100,CE,1300
2013-02-10Z,0.0,100,CE,1300
2013-02-11Z,0.0,100,CE,1300
2013-02-12Z,0.0,100,CE,1300
2013-02-13Z,0.0,100,CE,1300
2013-02-14Z,0.0,100,CE,1300
2013-02-15Z,0.0,100,CE,1300
2013-02-16Z,0.0,100,CE,1300
2013-02-17Z,0.0,100,CE,1300
2013-02-18Z,0.0,100,CE,1300
2013-02-19Z,0.0,100,CE,1300
